IS    : 14.1713	11.7954
SHOULD: 14.2243	11.7915
IS    : 14.1727	11.7893
SHOULD: 14.2264	11.7841
IS    : 14.174	11.7832
SHOULD: 14.2278	11.7792
IS    : 14.1753	11.7771
SHOULD: 14.2299	11.7718
IS    : 14.1767	11.7709
SHOULD: 14.2313	11.7669
IS    : 14.1781	11.7647
SHOULD: 14.2334	11.7595
IS    : 14.1795	11.7585
SHOULD: 14.2348	11.7546
IS    : 14.1809	11.7522
SHOULD: 14.2369	11.7472
IS    : 14.1823	11.746
SHOULD: 14.2383	11.7423
IS    : 14.1837	11.7398
SHOULD: 14.2404	11.735
IS    : 14.1851	11.7336
SHOULD: 14.2418	11.7301
IS    : 14.1864	11.7274
SHOULD: 14.2439	11.7228
IS    : 14.1878	11.7212
SHOULD: 14.2453	11.7179
IS    : 14.1892	11.7152
SHOULD: 14.2473	11.7106
IS    : 14.1906	11.709
SHOULD: 14.2487	11.7057
IS    : 14.192	11.7029
SHOULD: 14.2508	11.6985
IS    : 14.1934	11.6969
SHOULD: 14.2521	11.6936
IS    : 14.1947	11.6908
SHOULD: 14.2542	11.6864
IS    : 14.1961	11.6848
SHOULD: 14.2555	11.6815
IS    : 14.1974	11.6788
SHOULD: 14.2569	11.6767
IS    : 14.1988	11.6728
SHOULD: 14.2589	11.6695
IS    : 14.2001	11.6668
SHOULD: 14.2602	11.6647
IS    : 14.2015	11.6608
SHOULD: 14.2622	11.6575
IS    : 14.2028	11.655
SHOULD: 14.2635	11.6528
IS    : 14.2041	11.649
SHOULD: 14.2655	11.6456
IS    : 14.2054	11.6431
SHOULD: 14.2668	11.6409
IS    : 14.2068	11.6373
SHOULD: 14.2687	11.6337
IS    : 14.2081	11.6314
SHOULD: 14.27	11.629
IS    : 14.2093	11.6257
SHOULD: 14.2712	11.6243
IS    : 14.2106	11.6198
SHOULD: 14.2731	11.6172
IS    : 14.2119	11.6141
SHOULD: 14.2744	11.6126
IS    : 14.2131	11.6082
SHOULD: 14.2762	11.6055
IS    : 14.2144	11.6024
SHOULD: 14.2774	11.6009
IS    : 14.2156	11.5966
SHOULD: 14.2792	11.5939
IS    : 14.2168	11.5908
SHOULD: 14.2804	11.5893
IS    : 14.218	11.585
SHOULD: 14.2822	11.5823
IS    : 14.2192	11.5792
SHOULD: 14.2834	11.5777
IS    : 14.2204	11.5734
SHOULD: 14.2851	11.5708
IS    : 14.2215	11.5676
SHOULD: 14.2862	11.5663
IS    : 14.2227	11.5618
SHOULD: 14.2879	11.5594
IS    : 14.2239	11.556
SHOULD: 14.2891	11.5548
IS    : 14.225	11.5501
SHOULD: 14.2907	11.548
IS    : 14.2262	11.5443
SHOULD: 14.2918	11.5435
IS    : 14.2273	11.5385
SHOULD: 14.2935	11.5367
IS    : 14.2284	11.5327
SHOULD: 14.2945	11.5322
IS    : 14.2296	11.5268
SHOULD: 14.2961	11.5254
IS    : 14.2307	11.521
SHOULD: 14.2972	11.5209
IS    : 14.2318	11.5151
SHOULD: 14.2988	11.5142
IS    : 14.2329	11.5093
SHOULD: 14.2998	11.5097
IS    : 14.234	11.5035
SHOULD: 14.3014	11.503
IS    : 14.235	11.4976
SHOULD: 14.3029	11.4963
IS    : 14.2361	11.4917
SHOULD: 14.3039	11.4918
IS    : 14.2372	11.4859
SHOULD: 14.3054	11.4851
IS    : 14.2382	11.48
SHOULD: 14.3064	11.4807
IS    : 14.2393	11.4742
SHOULD: 14.3079	11.4741
IS    : 14.2404	11.4683
SHOULD: 14.3093	11.4674
IS    : 14.2414	11.4624
SHOULD: 14.3103	11.463
IS    : 14.2424	11.4565
SHOULD: 14.3117	11.4564
IS    : 14.2434	11.4507
SHOULD: 14.3127	11.452
IS    : 14.2445	11.4448
SHOULD: 14.3141	11.4454
IS    : 14.2455	11.4389
SHOULD: 14.3155	11.4388
IS    : 14.2465	11.4329
SHOULD: 14.3164	11.4344
IS    : 14.2475	11.427
SHOULD: 14.3178	11.4278
IS    : 14.2485	11.4212
SHOULD: 14.3191	11.4212
IS    : 14.2494	11.4152
SHOULD: 14.32	11.4168
IS    : 14.2504	11.4093
SHOULD: 14.3214	11.4102
IS    : 14.2514	11.4034
SHOULD: 14.3227	11.4037
IS    : 14.2523	11.3974
SHOULD: 14.3236	11.3993
IS    : 14.2533	11.3915
SHOULD: 14.3249	11.3927
IS    : 14.2542	11.3856
SHOULD: 14.3262	11.3862
IS    : 14.2552	11.3796
SHOULD: 14.3271	11.3818
IS    : 14.2561	11.3736
SHOULD: 14.3283	11.3753
IS    : 14.257	11.3676
SHOULD: 14.3296	11.3687
IS    : 14.2579	11.3617
SHOULD: 14.3309	11.3622
IS    : 14.2589	11.3557
SHOULD: 14.3317	11.3578
IS    : 14.2598	11.3497
SHOULD: 14.333	11.3512
IS    : 14.2607	11.3436
SHOULD: 14.3342	11.3447
IS    : 14.2616	11.3376
SHOULD: 14.335	11.3403
IS    : 14.2625	11.3316
SHOULD: 14.3363	11.3338
IS    : 14.2634	11.3255
SHOULD: 14.3375	11.3272
IS    : 14.2643	11.3195
SHOULD: 14.3387	11.3206
IS    : 14.2652	11.3134
SHOULD: 14.3395	11.3163
IS    : 14.2661	11.3073
SHOULD: 14.3407	11.3097
IS    : 14.267	11.3013
SHOULD: 14.3419	11.3031
IS    : 14.2679	11.2952
SHOULD: 14.3431	11.2965
IS    : 14.2687	11.2891
SHOULD: 14.3439	11.2921
IS    : 14.2696	11.283
SHOULD: 14.345	11.2855
IS    : 14.2705	11.2768
SHOULD: 14.3462	11.2789
IS    : 14.2714	11.2707
SHOULD: 14.3474	11.2723
IS    : 14.2722	11.2646
SHOULD: 14.3482	11.2679
IS    : 14.2731	11.2584
SHOULD: 14.3493	11.2612
IS    : 14.274	11.2523
SHOULD: 14.3505	11.2546
IS    : 14.2749	11.2461
SHOULD: 14.3517	11.2479
IS    : 14.2757	11.24
SHOULD: 14.3524	11.2435
IS    : 14.2765	11.2338
SHOULD: 14.3536	11.2368
IS    : 14.2774	11.2276
SHOULD: 14.3547	11.2301
IS    : 14.2783	11.2212
SHOULD: 14.3559	11.2234
IS    : 14.2791	11.2151
SHOULD: 14.3566	11.2189
IS    : 14.28	11.2089
SHOULD: 14.3578	11.2122
IS    : 14.2808	11.2027
SHOULD: 14.3589	11.2054
IS    : 14.2817	11.1964
SHOULD: 14.3601	11.1986
IS    : 14.2826	11.19
SHOULD: 14.3608	11.1941
IS    : 14.2834	11.1839
SHOULD: 14.362	11.1873
IS    : 14.2842	11.1777
SHOULD: 14.3631	11.1805
IS    : 14.2851	11.1714
SHOULD: 14.3639	11.1759
IS    : 14.2859	11.1651
